postcode,feature_id,feature_type,feature_subtype,name_label
3073,994300,care facility,child care,Reservoir West Montessori Early Education Centre
3073,628536,education centre,special school,Northern School For Autism - Reservoir Campus
3073,970224,residential building,retirement village,Latrobe Village
3073,986096,recreational resource,playground,
3073,993750,care facility,child care,Merrilands Childrens Centre And Kindergarten - Buc
3073,654439,sign,emergency marker,MCT030
3073,993164,care facility,child care,Camp Australia - St Joseph The Worker Oshc
3073,970099,residential building,retirement village,Eden Terrace
3073,989668,care facility,aged care,Northern Terrace
3073,989597,care facility,aged care,Reservoir Lodge
3073,1000457,care facility,child care,Sharaf Family Day Care
3073,993455,care facility,child care,Holy Name Ps Oshc - Extend
3073,628339,education centre,secondary school,Reservoir High School
3073,632240,education centre,primary school,St Gabriels School
3073,763371,education centre,special school,Northern School For Autism
3073,763454,education centre,secondary school,William Ruthven Secondary College
3073,1000527,care facility,child care,Innovation Family Day Care Service
3931,1001802,cultural centre,art gallery,Mornington Peninsula Regional Gallery
3931,983423,recreational resource,playground,
3931,1003976,recreational resource,club house,Mornington Yacht Club
3931,983439,recreational resource,playground,
3931,135330,hospital,general hospital,Beleura Private Hospital
3931,841584,care facility,child care,South Mornington Preschool
3931,993059,care facility,child care,Sherpa Kids Mornington Park
3931,841221,care facility,child care,Bluebird Early Education Mornington
3931,841336,care facility,child care,Padua Kindergarten And Childcare Centre
3931,1023856,care facility,child care,David Collings Centre
3931,994670,care facility,child care,Optima Health And Fitness
3931,983419,recreational resource,playground,
3931,1001066,cultural centre,museum,Mornington Historical Society
3931,1001076,admin facility,municipal office,Mornington Peninsula Shire Council Office
3931,983447,recreational resource,playground,
3931,983441,recreational resource,playground,
3931,970287,residential building,retirement village,Morven Manor Retirement Village
3931,1001088,landmark,monument,Shipwreck Memorial
3931,983415,recreational resource,playground,
3931,628331,education centre,secondary school,Padua College
3931,841036,care facility,child care,Leslie Moorhead Preschool Centre
3931,140921,emergency facility,ambulance station,Mornington Ambulance Station
3931,840455,care facility,child care,Creative Kids Early Learning Centre
3931,893579,education centre,secondary school,Padua College - Padua College Mornington Campus
3931,842867,communication service,exchange,Mornington Telephone Exchange
3931,970149,residential building,retirement village,Grace Court
3931,911164,communication service,exchange,
3931,970286,residential building,retirement village,Mornington Epona Estate
3931,702479,cultural centre,library,Mornington Library
3931,998284,admin facility,customer service centre,Mornington Customer Service Centre
3931,983429,recreational resource,playground,
3931,983422,recreational resource,playground,
3931,983417,recreational resource,playground,
3931,983424,recreational resource,playground,
3931,983431,recreational resource,playground,
3931,983440,recreational resource,playground,
3931,983446,recreational resource,playground,
3931,1001058,admin facility,post office,Mornington Post Office
3931,1001069,place of worship,church,St Macartans Roman Catholic Church
3931,1001080,recreational resource,picnic site,
3931,1001830,cultural centre,art gallery,Baluk Arts
3931,654054,sign,emergency marker,BAY806
3931,654055,sign,emergency marker,BAY807
3931,840391,care facility,child care,Clever Little Monkeys
3931,693035,hospital,general hospital,The Mornington Centre
3931,1015038,cultural centre,museum,Mornington Museum
3931,1015044,landmark,monument,Mornington War Memorial
3931,841222,care facility,child care,Mornington Park Preschool
3931,840165,care facility,child care,Beleura Hill Preschool
3931,989525,care facility,aged care,Mornington House
3931,841060,care facility,child care,Little Grasshoppers
3931,840189,care facility,child care,Bentons Square Kindergarten
3931,994256,care facility,child care,St Macartans Outside School Hours Care
3931,994704,care facility,child care,Biala Peninsula Early Childhood Intervention Centre
3931,841220,care facility,child care,Mornington Community Contact
3931,993795,care facility,child care,"Fernwood Womens Health Club, Mornington"
3931,991428,care facility,aged care,Mecwacare Park Hill
3931,983414,recreational resource,playground,
3931,840190,care facility,child care,Bentons Square Vacation Care
3931,993606,care facility,child care,Mornington Leisure Centre Vacation Care
3931,994645,care facility,child care,Mornington Primary School Oshc
3931,140920,emergency facility,police station,Mornington Police Station
3931,983436,recreational resource,playground,
3931,1023857,care facility,child care,Kings Occasional Care Centre
3931,633043,community venue,hall,Peninsula Community Theatre
3931,655783,emergency facility,fire station,Mornington Fire Station CFA
3931,140923,education centre,primary school,Mornington Park Primary School
3931,140924,education centre,primary school,Mornington Primary School
3931,140927,education centre,special school,Mornington Special Developmental School
3931,982308,residential building,retirement village,
3931,983418,recreational resource,playground,
3931,983434,recreational resource,playground,
3931,983416,recreational resource,playground,
3931,983421,recreational resource,playground,
3931,983427,recreational resource,playground,
3931,983435,recreational resource,playground,
3931,983437,recreational resource,playground,
3931,997568,care facility,aged care,Bentons Lodge - Residential Aged Service
3931,993667,care facility,child care,Benton Junior College - Benton Childcare Club
3931,1001063,community venue,community centre,Mornington Community Information Centre
3931,1008924,care facility,aged care,Peninsula Grange Aged Care
3931,983445,recreational resource,playground,
3931,765753,dumping ground,transfer station,Mornington Waste Disposal Centre
3931,969630,admin facility,office,Mornington (Dpi)
3931,1001084,recreational resource,picnic site,Rotary Picnic Shelter
3931,1001086,landmark,lookout,
3931,983420,recreational resource,playground,
3931,983426,recreational resource,playground,
3931,983442,recreational resource,playground,
3931,1001059,place of worship,church,St Marks Uniting Church
3931,1001062,community venue,senior citizens,Mornington Senior Citizens
3931,1001065,place of worship,church,St Peters Anglican Church
3931,1001073,admin facility,tourist information centre,Mornington Visitors Centre
3931,1001078,landmark,monument,Matthew Flinders Monument
3931,1004079,hospital,day procedure centre,Mornington Endoscopy
3931,1024001,hospital,general hospital,The Bays Hospital - Mornington
3931,701252,education centre,secondary school,Mornington Secondary College
3931,983413,recreational resource,playground,
3931,970319,residential building,retirement village,Peninsula Grange
3931,135460,education centre,primary school,Benton Junior College
3931,649811,education centre,primary school,St Macartans School
3931,991303,care facility,aged care,Benetas Corowa Court
3931,970311,residential building,retirement village,Park Hill Gardens Aged Care Facility
3931,991612,care facility,aged care,Andrew Kerr Care
3791,654261,sign,emergency marker,DRN517
3791,179541,admin facility,post office,
3791,842679,communication service,exchange,Kallista Telephone Exchange
3791,654252,sign,emergency marker,DRN508
3791,1018720,landmark,monument,Kallista War Memorial
3791,840891,care facility,child care,Kallista Kindergarten
3791,655584,emergency facility,fire station,Kallista-The Patch Fire Station CFA
3791,840890,care facility,child care,Kallista Community House
3791,633134,community venue,hall,The Patch Hall
3791,654239,sign,emergency marker,DRN203
3791,633013,community venue,hall,Kallista Mechanics Institute
3791,982481,community venue,community centre,Kallista Community House
3791,654251,sign,emergency marker,DRN507
3832,764188,community venue,hall,Neerim Junction Hall
3832,141326,education centre,primary school,Neerim District Rural Primary School
3832,763413,education centre,secondary school,Rubicon Outdoor Centre
3832,952546,building,ruin,
3832,842924,communication service,exchange,Neerim Junction Telephone Exchange
3832,632878,landmark,monument,Cenotaph
3832,701246,education centre,secondary school,Rubicon Outdoor Centre - Nayook Camp
3091,982649,place of worship,church,St Michaels Anglican Church
3091,982652,community venue,hall,Yarrambat Memorial Hall
3091,693984,communication service,broadcast radio facility,FM 3PVR 88.6
3091,656286,emergency facility,fire station,Yarrambat Fire Station CFA
3091,993492,care facility,child care,Yarrambat Primary Out Of School Hours Care
3091,843295,communication service,exchange,Yarrambat Telephone Exchange
3091,654711,sign,emergency marker,PGP506
3091,716342,emergency facility,neighbourhood safer place,Yarrambat (Golf Course Clubhouse) NSP
3091,653853,landmark,tower,
3091,628444,education centre,primary/secondary school,Glenvale School - Main Campus
3091,612952,education centre,primary school,Yarrambat Primary School
3091,841486,care facility,child care,Rose Garden Childcare Yarrambat
3091,763497,education centre,primary/secondary school,Glenvale School
3091,841957,care facility,child care,Yarrambat / Plenty Preschool
3149,628392,education centre,secondary school,Mount Waverley Secondary College - Junior Campus
3149,702483,cultural centre,library,Mount Waverley Library
3149,138921,education centre,primary/secondary school,Huntingtower School
3149,994570,care facility,child care,Wilson Childcare
3149,840833,care facility,child care,Huntingtower Day Care
3149,992926,care facility,child care,Camp Australia - Holy Family Primary School Oshc
3149,840735,care facility,child care,Green Land Childrens Services Centre
3149,991073,recreational resource,playground,
3149,143997,education centre,primary school,Syndal South Primary School
3149,841391,care facility,child care,Pinewood Kindergarten
3149,991093,recreational resource,playground,
3149,991062,recreational resource,playground,
3149,994647,care facility,child care,Syndal South Primary School Out Of School Hours Care
